mlb_game_pk,date_played,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi
746238,5/1/2024,0.74500000000000000,0.5050960081476513,0.69200000000000000,0.75855883597883600,0.7450,0.5051,0.6920,0.7586
746239,5/1/2024,0.74500000000000000,0.5181438986566773,0.69200000000000000,0.6528317877033681,0.7450,0.5181,0.6920,0.6528
746240,5/11/2024,0.71000000000000000,0.6092454795993816,0.69200000000000000,0.7322641873209821,0.7100,0.6092,0.6920,0.7323
746241,5/10/2024,0.7050000000000001,0.6890806552446607,0.73500000000000000,0.7307661774596055,0.7050,0.6891,0.7350,0.7308
746242,4/23/2024,0.74900000000000000,0.5211481481481481,0.73700000000000000,0.6600814814814815,0.7490,0.5211,0.7370,0.6601
746243,4/27/2024,0.74500000000000000,0.6687739402052655,0.73700000000000000,0.7500337301587302,0.7450,0.6688,0.7370,0.7500
746244,4/24/2024,0.78300000000000000,0.7014606294155428,0.6759999999999999,0.6107501563786009,0.7830,0.7015,0.6760,0.6108
746245,4/28/2024,0.68100000000000000,0.7843155616731665,0.68300000000000000,0.7190626106926685,0.6810,0.7843,0.6830,0.7191
746246,4/24/2024,0.78300000000000000,0.7441111111111111,0.6759999999999999,0.7702051912568306,0.7830,0.7441,0.6760,0.7702
746247,4/10/2024,0.6859999999999999,0.53700000000000000,0.70400000000000000,0.79600000000000000,0.6860,0.5370,0.7040,0.7960
746248,4/7/2024,0.72400000000000000,0.5429999999999999,0.68500000000000000,0.40000000000000000,0.7240,0.5430,0.6850,0.4000
746249,4/6/2024,0.74900000000000000,0.34600000000000000,0.74200000000000000,1.02900000000000000,0.7490,0.3460,0.7420,1.0290
746250,4/10/2024,0.6859999999999999,0.59700000000000000,0.70400000000000000,0.75400000000000000,0.6860,0.5970,0.7040,0.7540
746251,4/7/2024,0.72400000000000000,0.33299999999999996,0.68500000000000000,0.76400000000000000,0.7240,0.3330,0.6850,0.7640
746252,4/9/2024,0.77300000000000000,0.8320000000000001,0.74300000000000000,0.42400000000000000,0.7730,0.8320,0.7430,0.4240
746253,9/22/2024,0.70200000000000000,0.6214889707609019,0.72300000000000000,0.6563041541434091,0.7020,0.6215,0.7230,0.6563
746254,9/18/2024,0.6890000000000001,0.6053730500390742,0.72800000000000000,0.7036464917687655,0.6890,0.6054,0.7280,0.7036
746255,9/21/2024,0.70000000000000000,0.5938532841706505,0.72700000000000000,0.6909695025062316,0.7000,0.5939,0.7270,0.6910
746256,9/21/2024,0.70000000000000000,0.8270282782071862,0.72700000000000000,0.6789259172541775,0.7000,0.8270,0.7270,0.6789
746257,9/7/2024,0.74800000000000000,0.8120397751545851,0.73100000000000000,0.6546683544692626,0.7480,0.8120,0.7310,0.6547
746258,9/8/2024,0.74300000000000000,0.6962501218624578,0.73000000000000000,0.6867445881387684,0.7430,0.6963,0.7300,0.6867
746259,9/7/2024,0.74800000000000000,0.6871687517941982,0.73100000000000000,0.7096192819066343,0.7480,0.6872,0.7310,0.7096
746260,9/16/2024,0.68700000000000000,0.6527954579745388,0.72800000000000000,0.6466018088701608,0.6870,0.6528,0.7280,0.6466
746261,9/17/2024,0.6890000000000001,0.7162739462282175,0.72900000000000000,0.6482809490209409,0.6890,0.7163,0.7290,0.6483
746262,9/4/2024,0.71000000000000000,0.75628109671393300,0.73000000000000000,0.6574112754841336,0.7100,0.7563,0.7300,0.6574
746263,8/25/2024,0.74900000000000000,0.7599176919345592,0.73700000000000000,0.64505643092737700,0.7490,0.7599,0.7370,0.6451
746264,9/3/2024,0.7090000000000001,0.7338013189170576,0.73300000000000000,0.6922545925298229,0.7090,0.7338,0.7330,0.6923
746265,9/2/2024,0.70800000000000000,0.7712597492983346,0.73600000000000000,0.68564606120773600,0.7080,0.7713,0.7360,0.6856
746266,8/21/2024,0.6819999999999999,0.6940469859734457,0.73600000000000000,0.6481326167069217,0.6820,0.6940,0.7360,0.6481
746267,8/22/2024,0.6839999999999999,0.6999965572517473,0.73600000000000000,0.6973713633242287,0.6840,0.7000,0.7360,0.6974
746268,8/24/2024,0.74600000000000000,0.7682886308973684,0.73700000000000000,0.6797501725327812,0.7460,0.7683,0.7370,0.6798
746269,8/10/2024,0.6970000000000001,0.7113455987227204,0.72700000000000000,0.6871604609841729,0.6970,0.7113,0.7270,0.6872
746270,8/20/2024,0.68100000000000000,0.71080224324069400,0.73600000000000000,0.6449797051873578,0.6810,0.7108,0.7360,0.6450
746271,8/24/2024,0.74600000000000000,0.6403528565679055,0.73700000000000000,0.6801918164017895,0.7460,0.6404,0.7370,0.6802
746272,8/8/2024,0.77700000000000000,0.7081278018920178,0.72600000000000000,0.6433488231435096,0.7770,0.7081,0.7260,0.6433
746273,8/7/2024,0.77800000000000000,0.7511354988760301,0.72600000000000000,0.6217258871100253,0.7780,0.7511,0.7260,0.6217
746274,7/28/2024,0.6859999999999999,0.7028003172518141,0.72000000000000000,0.6384243166607593,0.6860,0.7028,0.7200,0.6384
746275,8/10/2024,0.6970000000000001,0.7579470332500622,0.72700000000000000,0.6926376093198462,0.6970,0.7579,0.7270,0.6926
746276,8/6/2024,0.77500000000000000,0.7232108439725371,0.72500000000000000,0.6675471474102783,0.7750,0.7232,0.7250,0.6675
746277,7/27/2024,0.68700000000000000,0.7613616092911203,0.72000000000000000,0.6850848121105839,0.6870,0.7614,0.7200,0.6851
746278,7/27/2024,0.68700000000000000,0.6523014911549894,0.72000000000000000,0.6287935139441094,0.6870,0.6523,0.7200,0.6288
746279,7/25/2024,0.73500000000000000,0.7908780263775369,0.71900000000000000,0.6672337934765331,0.7350,0.7909,0.7190,0.6672
746280,7/23/2024,0.73500000000000000,0.6730687431838742,0.7150000000000001,0.63193673867386300,0.7350,0.6731,0.7150,0.6319
746281,7/24/2024,0.73500000000000000,0.8305219277554987,0.72000000000000000,0.6915046708297719,0.7350,0.8305,0.7200,0.6915
746282,7/3/2024,0.6799999999999999,0.7598476238961457,0.7130000000000001,0.6776334557503042,0.6800,0.7598,0.7130,0.6776
746283,7/4/2024,0.6819999999999999,0.7019570817641434,0.7110000000000001,0.6735103021681066,0.6820,0.7020,0.7110,0.6735
746284,7/20/2024,0.6299999999999999,0.7452336166903306,0.7150000000000001,0.67946211507420600,0.6300,0.7452,0.7150,0.6795
746285,7/5/2024,0.6799999999999999,0.7190614708399345,0.71000000000000000,0.6760335353595122,0.6800,0.7191,0.7100,0.6760
746286,7/20/2024,0.6299999999999999,0.7390802846990728,0.7150000000000001,0.6926154483204678,0.6300,0.7391,0.7150,0.6926
746287,7/21/2024,0.62900000000000000,0.6425767983897547,0.71600000000000000,0.6432214495241886,0.6290,0.6426,0.7160,0.6432
746288,6/28/2024,0.70800000000000000,0.7450351136183899,0.7030000000000001,0.6733249260068155,0.7080,0.7450,0.7030,0.6733
746289,6/29/2024,0.73100000000000000,0.72965223534822400,0.7050000000000001,0.6271657928783245,0.7310,0.7297,0.7050,0.6272
746290,6/30/2024,0.73400000000000000,0.8424539136908548,0.71000000000000000,0.6291176946443056,0.7340,0.8425,0.7100,0.6291
746291,6/26/2024,0.6339999999999999,0.6921262041687899,0.70800000000000000,0.68591607822840200,0.6340,0.6921,0.7080,0.6859
746292,6/29/2024,0.73100000000000000,0.8023313744446382,0.7050000000000001,0.6802290190485134,0.7310,0.8023,0.7050,0.6802
746293,6/26/2024,0.6339999999999999,0.75712620416879000,0.70800000000000000,0.62680551742133700,0.6340,0.7571,0.7080,0.6268
746294,6/13/2024,0.77500000000000000,0.6105392003239722,0.72800000000000000,0.6989156516275274,0.7750,0.6105,0.7280,0.6989
746295,6/11/2024,0.72400000000000000,0.65421281357133100,0.7110000000000001,0.6286677296463203,0.7240,0.6542,0.7110,0.6287
746296,6/12/2024,0.77300000000000000,0.67573973320483200,0.72900000000000000,0.68288733105974500,0.7730,0.6757,0.7290,0.6829
746297,6/9/2024,0.66700000000000000,0.64186155853172500,0.73300000000000000,0.6299011680194228,0.6670,0.6419,0.7330,0.6299
746298,6/25/2024,0.69400000000000000,0.83604100978568400,0.7050000000000001,0.6312236609764323,0.6940,0.8360,0.7050,0.6312
746299,6/13/2024,0.77500000000000000,0.6642123137890357,0.72800000000000000,0.6757520966008858,0.7750,0.6642,0.7280,0.6758
746300,6/8/2024,0.71600000000000000,0.6506304820384234,0.7110000000000001,0.66133202793769800,0.7160,0.6506,0.7110,0.6613
746301,6/2/2024,0.7170000000000001,0.7085999915927947,0.72500000000000000,0.6221982883751606,0.7170,0.7086,0.7250,0.6222
746302,6/8/2024,0.71600000000000000,0.6135699398606129,0.7110000000000001,0.6964466116973435,0.7160,0.6136,0.7110,0.6964
746303,6/1/2024,0.73600000000000000,0.6266860369422091,0.7090000000000001,0.6651487201798274,0.7360,0.6267,0.7090,0.6651
746304,5/22/2024,0.6759999999999999,0.5490654351951378,0.71900000000000000,0.6230105790787039,0.6760,0.5491,0.7190,0.6230
746305,6/1/2024,0.73600000000000000,0.8247453440255126,0.7090000000000001,0.6223368130549556,0.7360,0.8247,0.7090,0.6223
746306,5/19/2024,0.6719999999999999,0.7369548506667846,0.6970000000000001,0.6420809394927314,0.6720,0.7370,0.6970,0.6421
746307,5/20/2024,0.6779999999999999,0.5583322043457961,0.7030000000000001,0.6826036853685369,0.6780,0.5583,0.7030,0.6826
746308,5/18/2024,0.67100000000000000,0.7844995874235311,0.69400000000000000,0.6004896035887968,0.6710,0.7845,0.6940,0.6005
746309,5/21/2024,0.67900000000000000,0.6416972181359699,0.7090000000000001,0.6204943576388888,0.6790,0.6417,0.7090,0.6205
746310,5/17/2024,0.6799999999999999,0.6668037579177091,0.6890000000000001,0.6419487446152277,0.6800,0.6668,0.6890,0.6419
746311,5/4/2024,0.7110000000000001,0.6868147428982381,0.6990000000000001,0.6916536937415599,0.7110,0.6868,0.6990,0.6917
746312,5/8/2024,0.74500000000000000,0.6872448979591836,0.69600000000000000,0.6107963342541167,0.7450,0.6872,0.6960,0.6108
746313,5/6/2024,0.74700000000000000,0.6558179974034405,0.69400000000000000,0.6413163933163933,0.7470,0.6558,0.6940,0.6413
746314,5/5/2024,0.7210000000000001,0.6406432062561095,0.69800000000000000,0.6711739048693364,0.7210,0.6406,0.6980,0.6712
746315,5/7/2024,0.74100000000000000,0.6523628286256349,0.6930000000000001,0.6132457342713893,0.7410,0.6524,0.6930,0.6132
746316,4/21/2024,0.77600000000000000,0.7643703703703704,0.72400000000000000,0.6037777777777779,0.7760,0.7644,0.7240,0.6038
746317,4/24/2024,0.6950000000000001,0.7411838896509679,0.7090000000000001,0.6239163679808841,0.6950,0.7412,0.7090,0.6239
746318,5/3/2024,0.71600000000000000,0.6493471918750506,0.6910000000000001,0.6230672713529857,0.7160,0.6493,0.6910,0.6231
746319,4/22/2024,0.6950000000000001,0.5905454015813566,0.71200000000000000,0.6141759259259258,0.6950,0.5905,0.7120,0.6142
746320,4/25/2024,0.69000000000000000,0.6103021726238611,0.70600000000000000,0.6821130378933847,0.6900,0.6103,0.7060,0.6821
746321,4/23/2024,0.69600000000000000,0.7723236270753513,0.71200000000000000,0.6365491898148148,0.6960,0.7723,0.7120,0.6365
746322,4/11/2024,0.74100000000000000,1.03800000000000000,0.74500000000000000,0.43800000000000000,0.7410,1.0380,0.7450,0.4380
746323,4/10/2024,0.74500000000000000,0.74500000000000000,0.72500000000000000,0.5529999999999999,0.7450,0.7450,0.7250,0.5530
746324,4/20/2024,0.76800000000000000,0.5800000000000001,0.72600000000000000,0.60700000000000000,0.7680,0.5800,0.7260,0.6070
746325,4/19/2024,0.77300000000000000,0.74900000000000000,0.71900000000000000,0.61900000000000000,0.7730,0.7490,0.7190,0.6190
746326,4/9/2024,0.76900000000000000,0.44500000000000000,0.73600000000000000,0.48500000000000000,0.7690,0.4450,0.7360,0.4850
746327,4/4/2024,0.57300000000000000,1.03600000000000000,0.72800000000000000,0.28200000000000003,0.5730,1.0360,0.7280,0.2820
746328,4/5/2024,0.5860000000000001,0.87900000000000000,0.75600000000000000,0.47200000000000000,0.5860,0.8790,0.7560,0.4720
746329,4/6/2024,0.57900000000000000,0.88300000000000000,0.73400000000000000,0.60000000000000000,0.5790,0.8830,0.7340,0.6000
746330,4/7/2024,0.5529999999999999,0.42200000000000004,0.74300000000000000,0.29900000000000000,0.5530,0.4220,0.7430,0.2990
746331,9/25/2024,0.68800000000000000,0.6576569350513481,0.74400000000000000,0.6965688748881005,0.6880,0.6577,0.7440,0.6966
746332,3/31/2024,0.70600000000000000,0.70600000000000000,0.48600000000000000,0.48600000000000000,0.7060,0.7060,0.4860,0.4860
746333,3/30/2024,0.73500000000000000,0.73500000000000000,0.51100000000000000,0.51100000000000000,0.7350,0.7350,0.5110,0.5110
746334,9/24/2024,0.68700000000000000,0.6224167894521344,0.74600000000000000,0.6907646922802857,0.6870,0.6224,0.7460,0.6908
746335,3/28/2024,0.75500000000000000,1.00000000000000000,0.70400000000000000,1.00000000000000000,0.7550,1.0000,0.7040,1.0000
746336,9/25/2024,0.68800000000000000,0.6089344036022741,0.74400000000000000,0.6361783112638282,0.6880,0.6089,0.7440,0.6362
746337,9/12/2024,0.7030000000000001,0.75441918323889600,0.74100000000000000,0.6377296634301363,0.7030,0.7544,0.7410,0.6377
746338,9/21/2024,0.67100000000000000,0.7755848930244023,0.73600000000000000,0.6582792765257888,0.6710,0.7756,0.7360,0.6583
746339,9/22/2024,0.6739999999999999,0.7671836449304408,0.74400000000000000,0.7385084895593755,0.6740,0.7672,0.7440,0.7385
746340,9/21/2024,0.67100000000000000,0.7153150582993902,0.73600000000000000,0.73993996428032300,0.6710,0.7153,0.7360,0.7399
746341,9/20/2024,0.67300000000000000,0.8830239870737182,0.73700000000000000,0.6978584931766993,0.6730,0.8830,0.7370,0.6979
746342,9/12/2024,0.7030000000000001,0.7356839808953661,0.74100000000000000,0.68594509971386100,0.7030,0.7357,0.7410,0.6859
746343,9/7/2024,0.77400000000000000,0.7346599481427092,0.73800000000000000,0.6435928166805174,0.7740,0.7347,0.7380,0.6436
746344,9/7/2024,0.77400000000000000,0.8106457334808863,0.73800000000000000,0.6995645731842539,0.7740,0.8106,0.7380,0.6996
746345,9/8/2024,0.77100000000000000,0.7734009789973401,0.74200000000000000,0.7233018427124566,0.7710,0.7734,0.7420,0.7233
746346,9/11/2024,0.7030000000000001,0.7362029668237076,0.74300000000000000,0.7314607597487668,0.7030,0.7362,0.7430,0.7315
746347,9/1/2024,0.73600000000000000,0.7085922860639122,0.74100000000000000,0.6624075802944576,0.7360,0.7086,0.7410,0.6624
746348,8/31/2024,0.74000000000000000,0.6545863285482103,0.74100000000000000,0.7069210249033487,0.7400,0.6546,0.7410,0.7069
746349,8/21/2024,0.77000000000000000,0.7198551871236307,0.74300000000000000,0.6455870346312651,0.7700,0.7199,0.7430,0.6456
746350,8/21/2024,0.77000000000000000,0.7342002979486502,0.74300000000000000,0.7220968732091624,0.7700,0.7342,0.7430,0.7221
746351,8/20/2024,0.77200000000000000,0.6486512753964799,0.74100000000000000,0.7157101745477212,0.7720,0.6487,0.7410,0.7157
746352,8/30/2024,0.74200000000000000,0.6949806508743983,0.74200000000000000,0.7018272903604483,0.7420,0.6950,0.7420,0.7018
746353,8/31/2024,0.74000000000000000,0.6580303755091272,0.74100000000000000,0.6551779203098758,0.7400,0.6580,0.7410,0.6552
746354,8/3/2024,0.6890000000000001,0.7136158889719736,0.74000000000000000,0.7358784099607127,0.6890,0.7136,0.7400,0.7359
746355,8/17/2024,0.62600000000000000,0.7806012311746922,0.74100000000000000,0.7174715360321169,0.6260,0.7806,0.7410,0.7175
746356,8/4/2024,0.6910000000000001,0.5570069056008389,0.73800000000000000,0.7553191094136721,0.6910,0.5570,0.7380,0.7553
746357,8/17/2024,0.62600000000000000,0.6932748280206389,0.74100000000000000,0.7368006943606638,0.6260,0.6933,0.7410,0.7368
746358,8/3/2024,0.6890000000000001,0.75514600077075100,0.74000000000000000,0.6498898268751976,0.6890,0.7551,0.7400,0.6499
746359,8/18/2024,0.62700000000000000,0.7592018171214028,0.74100000000000000,0.6684607194753972,0.6270,0.7592,0.7410,0.6685
746360,7/30/2024,0.6719999999999999,0.6006758196722941,0.74300000000000000,0.5071071437433314,0.6720,0.6007,0.7430,0.5071
746361,7/27/2024,0.77400000000000000,0.6855388945139111,0.74100000000000000,0.69949576430259300,0.7740,0.6855,0.7410,0.6995
746362,7/27/2024,0.77400000000000000,0.8104552518193795,0.74100000000000000,0.6435034713020196,0.7740,0.8105,0.7410,0.6435
746363,8/1/2024,0.6719999999999999,0.8971952568583351,0.74200000000000000,0.6918191742914271,0.6720,0.8972,0.7420,0.6918
746364,7/28/2024,0.77200000000000000,0.6007594564530683,0.74400000000000000,0.7553835126466655,0.7720,0.6008,0.7440,0.7554
746365,7/31/2024,0.6719999999999999,0.6899948328515918,0.74300000000000000,0.7251292097423404,0.6720,0.6900,0.7430,0.7251
746366,7/11/2024,0.63300000000000000,0.5847962886783966,0.74600000000000000,0.7111756582923463,0.6330,0.5848,0.7460,0.7112
746367,7/12/2024,0.63100000000000000,0.8415608717021634,0.74800000000000000,0.7347670247514639,0.6310,0.8416,0.7480,0.7348
746368,7/10/2024,0.63300000000000000,0.7875809848149806,0.74700000000000000,0.6386319785658634,0.6330,0.7876,0.7470,0.6386
746369,7/13/2024,0.6990000000000001,0.6429738452977184,0.74600000000000000,0.7707100206712107,0.6990,0.6430,0.7460,0.7707
746370,7/14/2024,0.69600000000000000,0.6782876591383864,0.74600000000000000,0.6390158660807834,0.6960,0.6783,0.7460,0.6390
746371,7/13/2024,0.6990000000000001,0.6920814617405434,0.74600000000000000,0.7324709489355099,0.6990,0.6921,0.7460,0.7325
746372,6/26/2024,0.71400000000000000,0.77649500693034200,0.76200000000000000,0.7277954692669714,0.7140,0.7765,0.7620,0.7278
746373,6/23/2024,0.77600000000000000,0.6196922834333392,0.74100000000000000,0.6866418296013176,0.7760,0.6197,0.7410,0.6866
746374,6/26/2024,0.71400000000000000,0.8047640941671979,0.76200000000000000,0.7714590912677914,0.7140,0.8048,0.7620,0.7715
746375,6/22/2024,0.75600000000000000,0.6803110183177636,0.76100000000000000,0.7319443093235909,0.7560,0.6803,0.7610,0.7319
746376,6/22/2024,0.75600000000000000,0.5956343030730638,0.76100000000000000,0.6093650387799703,0.7560,0.5956,0.7610,0.6094
746377,6/16/2024,0.68300000000000000,0.7457386572284461,0.74000000000000000,0.6374565003957078,0.6830,0.7457,0.7400,0.6375
746378,6/15/2024,0.68300000000000000,0.5951388192279548,0.76100000000000000,0.7549446934805237,0.6830,0.5951,0.7610,0.7549
746379,6/5/2024,0.6799999999999999,0.7609986274876785,0.74000000000000000,0.6338449640588797,0.6800,0.7610,0.7400,0.6338
746380,6/5/2024,0.6799999999999999,0.7916140275826842,0.74000000000000000,0.7624564165806903,0.6800,0.7916,0.7400,0.7625
746381,6/15/2024,0.68300000000000000,0.6583639980311279,0.76100000000000000,0.7444302229875932,0.6830,0.6584,0.7610,0.7444
746382,6/4/2024,0.7270000000000001,0.7070942201421184,0.76200000000000000,0.7284251435797846,0.7270,0.7071,0.7620,0.7284
746383,6/2/2024,0.7010000000000001,0.6512697045281463,0.73900000000000000,0.7916619020390038,0.7010,0.6513,0.7390,0.7917
746384,6/1/2024,0.74200000000000000,0.6369970375636924,0.76100000000000000,0.7374829284703476,0.7420,0.6370,0.7610,0.7375
746385,5/22/2024,0.7110000000000001,0.7383923064404573,0.75700000000000000,0.7452518525411653,0.7110,0.7384,0.7570,0.7453
746386,5/22/2024,0.7110000000000001,0.6426579064524005,0.75700000000000000,0.8538052253917342,0.7110,0.6427,0.7570,0.8538
746387,6/1/2024,0.74200000000000000,0.7145271191693785,0.76100000000000000,0.6297190191136753,0.7420,0.7145,0.7610,0.6297
746388,5/18/2024,0.72000000000000000,0.6604699708727486,0.74300000000000000,0.8392319104018777,0.7200,0.6605,0.7430,0.8392
746389,5/18/2024,0.72000000000000000,0.6571872157244965,0.74300000000000000,0.7246378966490925,0.7200,0.6572,0.7430,0.7246
746390,5/21/2024,0.73700000000000000,0.7498666703514858,0.76700000000000000,0.7550686469414359,0.7370,0.7499,0.7670,0.7551
746391,5/17/2024,0.6799999999999999,0.8323898558696026,0.74000000000000000,0.7013663421868779,0.6800,0.8324,0.7400,0.7014
746392,5/19/2024,0.76400000000000000,0.6797401409055281,0.74400000000000000,0.8180035285413467,0.7640,0.6797,0.7440,0.8180
